Contig	Start	End	Strand	Pos
NZ_CP085987.1	3137105	3137899	-1	2968
NZ_CP085987.1	3137929	3138708	-1	2969
NZ_CP085987.1	3138711	3139259	-1	2970
NZ_CP085987.1	3139263	3139517	-1	2971
NZ_CP085987.1	3139723	3141363	-1	2972
NZ_CP085987.1	3141360	3141965	-1	2973
NZ_CP085987.1	3141975	3142730	-1	2974
NZ_CP085987.1	3142826	3144256	-1	2975
NZ_CP085987.1	3144396	3145157	-1	2976
NZ_CP085987.1	3145416	3146228	1	2977
NZ_CP085987.1	3146308	3147603	-1	2978
NZ_CP085987.1	3147995	3150259	-1	2979
NZ_CP085987.1	3150508	3151461	1	2980
NZ_CP085987.1	3151349	3152248	-1	2981
NZ_CP085987.1	3152329	3153129	-1	2982
NZ_CP085987.1	3153145	3154161	-1	2983
NZ_CP085987.1	3154272	3154892	1	2984
NZ_CP085987.1	3154932	3155552	-1	2985
NZ_CP085987.1	3155616	3157463	-1	2986
NZ_CP085987.1	3157529	3158398	-1	2987
NZ_CP085987.1	3158563	3159030	1	2988
NZ_CP085987.1	3159074	3159958	1	2989
NZ_CP085987.1	3159993	3160451	1	2990
NZ_CP085987.1	3160467	3160847	1	2991
NZ_CP085987.1	3160896	3161846	-1	2992
NZ_CP085987.1	3162318	3164480	-1	2993
NZ_CP085987.1	3164616	3165332	-1	2994
NZ_CP085987.1	3165332	3166234	-1	2995
NZ_CP085987.1	3166231	3166938	-1	2996
NZ_CP085987.1	3166935	3167759	-1	2997
NZ_CP085987.1	3167796	3167999	-1	2998
NZ_CP085987.1	3168185	3168436	1	2999
NZ_CP085987.1	3168475	3168567	1	3000
NZ_CP085987.1	3168695	3169084	1	3001
NZ_CP085987.1	3169154	3169474	1	3002
NZ_CP085987.1	3169545	3169907	-1	3003
NZ_CP085987.1	3169919	3170434	-1	3004
NZ_CP085987.1	3170647	3171000	-1	3005
NZ_CP085987.1	3171108	3173654	-1	3006
NZ_CP085987.1	3174010	3174972	1	3007
NZ_CP085987.1	3174969	3175709	1	3008
NZ_CP085987.1	3175731	3176900	1	3009
NZ_CP085987.1	3176900	3178099	1	3010
NZ_CP085987.1	3179216	3180601	-1	3011
NZ_CP085987.1	3180808	3181548	-1	3012
NZ_CP085987.1	3181545	3182903	-1	3013
NZ_CP085987.1	3182900	3183979	-1	3014
NZ_CP085987.1	3183976	3185226	-1	3015
NZ_CP085987.1	3185228	3186358	-1	3016
NZ_CP085987.1	3186363	3187040	-1	3017
NZ_CP085987.1	3187018	3187242	-1	3018
NZ_CP085987.1	3187275	3188342	-1	3019
NZ_CP085987.1	3188342	3189604	-1	3020
NZ_CP085987.1	3189601	3190686	-1	3021
NZ_CP085987.1	3190787	3191833	-1	3022
NZ_CP085987.1	3191845	3192948	-1	3023
NZ_CP085987.1	3193178	3194437	-1	3024
NZ_CP085987.1	3194856	3195185	-1	3025
NZ_CP085987.1	3195329	3196594	1	3026
NZ_CP085987.1	3196713	3198194	1	3027
NZ_CP085987.1	3198234	3200258	-1	3028
NZ_CP085987.1	3200796	3201077	1	3029
NZ_CP085987.1	3201169	3202644	-1	3030
NZ_CP085987.1	3202808	3203695	1	3031
NZ_CP085987.1	3203698	3204039	-1	3032
NZ_CP085987.1	3204036	3204353	-1	3033
NZ_CP085987.1	3204637	3206181	-1	3034
NZ_CP085987.1	3206184	3208034	-1	3035
NZ_CP085987.1	3208195	3209124	-1	3036
NZ_CP085987.1	3209142	3209405	-1	3037
NZ_CP085987.1	3209402	3211048	-1	3038
NZ_CP085987.1	3211638	3213158	1	3039
NZ_CP085987.1	3213183	3213521	-1	3040
NZ_CP085987.1	3213640	3214476	1	3041
NZ_CP085987.1	3218365	3218619	-1	3042
NZ_CP085987.1	3220286	3220990	1	3043
NZ_CP085987.1	3221002	3222429	1	3044
NZ_CP085987.1	3222395	3223384	-1	3045
NZ_CP085987.1	3223397	3224326	-1	3046
NZ_CP085987.1	3224460	3225350	-1	3047
NZ_CP085987.1	3225375	3226340	-1	3048
NZ_CP085987.1	3226346	3227851	-1	3049
NZ_CP085987.1	3227859	3228278	-1	3050
NZ_CP085987.1	3228475	3230343	-1	3051
NZ_CP085987.1	3230691	3232187	1	3052
NZ_CP085987.1	3232181	3233632	1	3053
NZ_CP085987.1	3233637	3234629	-1	3054
NZ_CP085987.1	3234780	3235238	1	3055
NZ_CP085987.1	3235328	3235771	1	3056
NZ_CP085987.1	3236150	3238039	1	3057
NZ_CP085987.1	3238142	3238765	1	3058
NZ_CP085987.1	3239381	3239761	1	3059
NZ_CP085987.1	3239770	3240585	1	3060
NZ_CP085987.1	3240632	3240871	1	3061
NZ_CP085987.1	3240931	3241401	1	3062
NZ_CP085987.1	3241416	3241949	1	3063
NZ_CP085987.1	3241962	3243503	1	3064
NZ_CP085987.1	3243554	3244417	1	3065
NZ_CP085987.1	3244444	3245826	1	3066
NZ_CP085987.1	3245847	3246266	1	3067
NZ_CP085987.1	3246496	3247194	1	3068
NZ_CP085987.1	3247514	3248884	1	3069
NZ_CP085987.1	3249073	3250902	1	3070
NZ_CP085987.1	3251053	3252843	-1	3071
NZ_CP085987.1	3252905	3253723	1	3072
NZ_CP085987.1	3253772	3255145	1	3073
NZ_CP085987.1	3255142	3255243	-1	3074
NZ_CP085987.1	3255312	3256352	1	3075
NZ_CP085987.1	3256488	3257447	1	3076
NZ_CP085987.1	3257447	3258337	1	3077
NZ_CP085987.1	3258424	3259197	1	3078
NZ_CP085987.1	3259212	3259937	1	3079
NZ_CP085987.1	3260032	3260697	-1	3080
NZ_CP085987.1	3260866	3262203	1	3081
NZ_CP085987.1	3262248	3262832	-1	3082
NZ_CP085987.1	3262832	3263587	-1	3083
NZ_CP085987.1	3263745	3264704	-1	3084
NZ_CP085987.1	3264673	3265860	-1	3085
NZ_CP085987.1	3266553	3266714	1	3086
NZ_CP085987.1	3266662	3267597	-1	3087
NZ_CP085987.1	3267597	3268559	-1	3088
NZ_CP085987.1	3268884	3269594	-1	3089
NZ_CP085987.1	3269610	3270104	-1	3090
NZ_CP085987.1	3270360	3271724	-1	3091
NZ_CP085987.1	3271866	3273512	-1	3092
NZ_CP085987.1	3273862	3274059	1	3093
NZ_CP085987.1	3274913	3276313	1	3094
NZ_CP085987.1	3276318	3277418	1	3095
NZ_CP085987.1	3277566	3278639	1	3096
NZ_CP085987.1	3278668	3281082	1	3097
NZ_CP085987.1	3281101	3281997	-1	3098
NZ_CP085987.1	3282112	3283302	-1	3099
NZ_CP085987.1	3283319	3284581	-1	3100
NZ_CP085987.1	3284887	3285732	1	3101
NZ_CP085987.1	3285993	3286682	1	3102
NZ_CP085987.1	3286679	3287557	1	3103
NZ_CP085987.1	3287541	3288158	1	3104
NZ_CP085987.1	3288155	3289303	1	3105
NZ_CP085987.1	3289433	3290725	1	3106
NZ_CP085987.1	3290751	3293486	-1	3107
NZ_CP085987.1	3293566	3294606	1	3108
NZ_CP085987.1	3294579	3295307	-1	3109
NZ_CP085987.1	3295401	3296585	1	3110
NZ_CP085987.1	3296575	3299127	1	3111
NZ_CP085987.1	3299120	3299752	1	3112
NZ_CP085987.1	3299942	3301342	1	3113
NZ_CP085987.1	3301339	3301965	1	3114
NZ_CP085987.1	3301965	3302621	1	3115
NZ_CP085987.1	3302675	3303409	1	3116
NZ_CP085987.1	3303445	3303618	1	3117
NZ_CP085987.1	3303615	3304094	1	3118
NZ_CP085987.1	3304091	3306022	1	3119
NZ_CP085987.1	3306019	3306576	1	3120
NZ_CP085987.1	3306573	3307616	1	3121
NZ_CP085987.1	3307738	3308964	1	3122
NZ_CP085987.1	3308966	3309256	-1	3123
NZ_CP085987.1	3309608	3310021	1	3124
NZ_CP085987.1	3310131	3310559	1	3125
NZ_CP085987.1	3310749	3312410	1	3126
NZ_CP085987.1	3312854	3313201	1	3127
NZ_CP085987.1	3313191	3313553	1	3128
NZ_CP085987.1	3313550	3314080	1	3129
NZ_CP085987.1	3314162	3315484	-1	3130
NZ_CP085987.1	3315502	3316839	-1	3131
NZ_CP085987.1	3317065	3317988	1	3132
NZ_CP085987.1	3318076	3319137	1	3133
NZ_CP085987.1	3319064	3320248	-1	3134
NZ_CP085987.1	3320451	3321284	-1	3135
NZ_CP085987.1	3321404	3321493	-1	3136
NZ_CP085987.1	3322127	3322225	1	3137
NZ_CP085987.1	3322332	3324020	1	3138
NZ_CP085987.1	3324024	3324314	1	3139
NZ_CP085987.1	3324316	3325101	-1	3140
NZ_CP085987.1	3325426	3326346	1	3141
NZ_CP085987.1	3326377	3327693	1	3142
NZ_CP085987.1	3327705	3328718	1	3143
NZ_CP085987.1	3328793	3329383	1	3144
NZ_CP085987.1	3329383	3330885	1	3145
NZ_CP085987.1	3330895	3332223	1	3146
NZ_CP085987.1	3332366	3333757	1	3147
NZ_CP085987.1	3333950	3334402	1	3148
NZ_CP085987.1	3334755	3335498	1	3149
NZ_CP085987.1	3335516	3335989	1	3150
NZ_CP085987.1	3335986	3336273	1	3151
NZ_CP085987.1	3336349	3337707	1	3152
NZ_CP085987.1	3337700	3339184	1	3153
NZ_CP085987.1	3339247	3340107	1	3154
NZ_CP085987.1	3340117	3340386	1	3155
NZ_CP085987.1	3340477	3340800	-1	3156
NZ_CP085987.1	3340784	3341143	-1	3157
NZ_CP085987.1	3341359	3342552	1	3158
NZ_CP085987.1	3342612	3343994	-1	3159
NZ_CP085987.1	3344100	3344393	-1	3160
NZ_CP085987.1	3344590	3347388	1	3161
NZ_CP085987.1	3347607	3348032	1	3162
NZ_CP085987.1	3348043	3348528	1	3163
NZ_CP085987.1	3348674	3349423	1	3164
NZ_CP085987.1	3349423	3350280	1	3165
NZ_CP085987.1	3350284	3351393	1	3166
NZ_CP085987.1	3351380	3352123	1	3167
NZ_CP085987.1	3352359	3353300	1	3168
NZ_CP085987.1	3353343	3354245	-1	3169
NZ_CP085987.1	3354766	3355449	1	3170
NZ_CP085987.1	3355669	3358395	1	3171
NZ_CP085987.1	3358417	3358509	1	3172
NZ_CP085987.1	3358710	3359189	1	3173
NZ_CP085987.1	3359418	3360098	-1	3174
NZ_CP085987.1	3360882	3361739	1	3175
NZ_CP085987.1	3361750	3362214	1	3176
NZ_CP085987.1	3362309	3365176	-1	3177
NZ_CP085987.1	3365251	3365868	-1	3178
NZ_CP085987.1	3366882	3367055	1	3179
NZ_CP085987.1	3367167	3368204	-1	3180
NZ_CP085987.1	3368391	3368738	-1	3181
NZ_CP085987.1	3368738	3369928	-1	3182
NZ_CP085987.1	3370606	3370950	1	3183
NZ_CP085987.1	3371649	3373031	1	3184
NZ_CP085987.1	3373043	3375361	1	3185
NZ_CP085987.1	3375464	3377173	-1	3186
NZ_CP085987.1	3377294	3378685	-1	3187
NZ_CP085987.1	3378913	3380118	1	3188
NZ_CP085987.1	3380121	3380972	1	3189
NZ_CP085987.1	3380975	3383056	-1	3190
NZ_CP085987.1	3383062	3383751	-1	3191
NZ_CP085987.1	3383756	3385867	-1	3192
NZ_CP085987.1	3385886	3386161	-1	3193
NZ_CP085987.1	3386216	3386839	-1	3194
NZ_CP085987.1	3387096	3388781	1	3195
NZ_CP085987.1	3388778	3389395	-1	3196
NZ_CP085987.1	3389646	3390527	-1	3197
NZ_CP085987.1	3390601	3391503	1	3198
NZ_CP085987.1	3391966	3392076	-1	3199
NZ_CP085987.1	3392076	3392363	-1	3200
NZ_CP085987.1	3392623	3393066	1	3201
NZ_CP085987.1	3393083	3393460	-1	3202
NZ_CP085987.1	3393464	3393946	-1	3203
NZ_CP085987.1	3394444	3394545	-1	3204
NZ_CP085987.1	3395267	3397372	-1	3205
NZ_CP085987.1	3397372	3398793	-1	3206
NZ_CP085987.1	3398793	3399470	-1	3207
NZ_CP085987.1	3399464	3399925	-1	3208
NZ_CP085987.1	3399942	3400103	-1	3209
NZ_CP085987.1	3400688	3403444	-1	3210
NZ_CP085987.1	3403431	3403802	-1	3211
NZ_CP085987.1	3403795	3404136	-1	3212
NZ_CP085987.1	3404147	3404749	-1	3213
NZ_CP085987.1	3404742	3404963	-1	3214
NZ_CP085987.1	3404960	3405223	-1	3215
NZ_CP085987.1	3405220	3405414	-1	3216
NZ_CP085987.1	3405407	3406435	-1	3217
NZ_CP085987.1	3406429	3406611	-1	3218
NZ_CP085987.1	3406604	3407437	-1	3219
NZ_CP085987.1	3407450	3407881	-1	3220
NZ_CP085987.1	3407881	3408084	-1	3221
NZ_CP085987.1	3408199	3409164	-1	3222
NZ_CP085987.1	3409260	3410519	-1	3223
NZ_CP085987.1	3410708	3411571	-1	3224
NZ_CP085987.1	3411697	3412413	1	3225
NZ_CP085987.1	3412492	3413133	1	3226
NZ_CP085987.1	3413211	3413807	-1	3227
NZ_CP085987.1	3413915	3414373	-1	3228
NZ_CP085987.1	3414351	3415574	-1	3229
NZ_CP085987.1	3415747	3416412	1	3230
NZ_CP085987.1	3416630	3416866	1	3231
NZ_CP085987.1	3416887	3417054	1	3232
NZ_CP085987.1	3417152	3417961	1	3233
NZ_CP085987.1	3417989	3418468	-1	3234
NZ_CP085987.1	3418477	3419754	-1	3235
NZ_CP085987.1	3420163	3421233	1	3236
NZ_CP085987.1	3421230	3422354	1	3237
NZ_CP085987.1	3422347	3423144	1	3238
NZ_CP085987.1	3423200	3423409	1	3239
NZ_CP085987.1	3423479	3424558	1	3240
NZ_CP085987.1	3424555	3425577	1	3241
NZ_CP085987.1	3425595	3426605	1	3242
NZ_CP085987.1	3426628	3427326	1	3243
NZ_CP085987.1	3427476	3428285	1	3244
NZ_CP085987.1	3428386	3429531	1	3245
NZ_CP085987.1	3429588	3430802	-1	3246
NZ_CP085987.1	3430842	3431795	-1	3247
NZ_CP085987.1	3431795	3432841	-1	3248
NZ_CP085987.1	3432844	3433776	-1	3249
NZ_CP085987.1	3433979	3435175	1	3250
NZ_CP085987.1	3435185	3436210	1	3251
NZ_CP085987.1	3436704	3437738	1	3252
NZ_CP085987.1	3437725	3438687	-1	3253
NZ_CP085987.1	3438691	3439974	-1	3254
NZ_CP085987.1	3439984	3441528	-1	3255
NZ_CP085987.1	3441776	3442207	1	3256
NZ_CP085987.1	3442294	3442545	1	3257
NZ_CP085987.1	3442589	3443056	1	3258
NZ_CP085987.1	3443056	3444075	1	3259
NZ_CP085987.1	3444153	3444974	1	3260
NZ_CP085987.1	3445057	3446367	-1	3261
NZ_CP085987.1	3446441	3447637	-1	3262
NZ_CP085987.1	3447956	3448960	1	3263
NZ_CP085987.1	3449028	3449501	-1	3264
NZ_CP085987.1	3449565	3450755	-1	3265
NZ_CP085987.1	3450752	3451528	-1	3266
NZ_CP085987.1	3451525	3453180	-1	3267
NZ_CP085987.1	3453479	3457864	-1	3268
NZ_CP085987.1	3457908	3458591	-1	3269
NZ_CP085987.1	3459081	3459443	-1	3270
NZ_CP085987.1	3459734	3459943	1	3271
NZ_CP085987.1	3459953	3460543	-1	3272
NZ_CP085987.1	3460540	3461688	-1	3273
NZ_CP085987.1	3461909	3463825	-1	3274
NZ_CP085987.1	3464301	3464909	1	3275
NZ_CP085987.1	3465008	3466399	1	3276
NZ_CP085987.1	3466396	3468246	1	3277
NZ_CP085987.1	3468531	3469412	-1	3278
NZ_CP085987.1	3469581	3471119	1	3279
NZ_CP085987.1	3471237	3473192	-1	3280
NZ_CP085987.1	3473456	3474271	1	3281
NZ_CP085987.1	3474432	3475127	-1	3282
NZ_CP085987.1	3475121	3475981	-1	3283
NZ_CP085987.1	3475974	3476636	-1	3284
NZ_CP085987.1	3476633	3478129	-1	3285
NZ_CP085987.1	3478133	3479119	-1	3286
NZ_CP085987.1	3479131	3480408	-1	3287
NZ_CP085987.1	3480411	3480884	-1	3288
NZ_CP085987.1	3481023	3481955	-1	3289
NZ_CP085987.1	3481979	3482443	-1	3290
NZ_CP085987.1	3482455	3483453	-1	3291
NZ_CP085987.1	3483683	3484483	1	3292
NZ_CP085987.1	3484600	3485073	1	3293
NZ_CP085987.1	3485110	3486360	-1	3294
NZ_CP085987.1	3486534	3488561	-1	3295
NZ_CP085987.1	3488877	3489701	1	3296
NZ_CP085987.1	3489762	3490940	-1	3297
NZ_CP085987.1	3491303	3492625	1	3298
NZ_CP085987.1	3492725	3494179	1	3299
NZ_CP085987.1	3494354	3494707	1	3300
NZ_CP085987.1	3494730	3495725	-1	3301
NZ_CP085987.1	3495891	3496193	1	3302
NZ_CP085987.1	3496332	3497243	1	3303
NZ_CP085987.1	3497253	3499322	1	3304
NZ_CP085987.1	3499951	3500418	1	3305
NZ_CP085987.1	3500617	3500883	1	3306
NZ_CP085987.1	3500871	3501356	1	3307
NZ_CP085987.1	3501728	3502267	-1	3308
NZ_CP085987.1	3502441	3502653	-1	3309
NZ_CP085987.1	3502942	3503274	-1	3310
NZ_CP085987.1	3503671	3504381	1	3311
NZ_CP085987.1	3504431	3505405	-1	3312
NZ_CP085987.1	3505624	3506286	-1	3313
NZ_CP085987.1	3506439	3508772	1	3314
NZ_CP085987.1	3508741	3509181	-1	3315
NZ_CP085987.1	3509159	3509740	-1	3316
NZ_CP085987.1	3509897	3510601	1	3317
NZ_CP085987.1	3510603	3510791	-1	3318
NZ_CP085987.1	3511119	3511643	1	3319
NZ_CP085987.1	3511728	3512426	1	3320
NZ_CP085987.1	3512449	3514977	1	3321
NZ_CP085987.1	3514995	3516074	1	3322
NZ_CP085987.1	3516080	3516607	1	3323
NZ_CP085987.1	3516825	3518516	1	3324
NZ_CP085987.1	3518843	3519850	-1	3325
NZ_CP085987.1	3520000	3521124	1	3326
NZ_CP085987.1	3521182	3522507	1	3327
NZ_CP085987.1	3523063	3524670	1	3328
NZ_CP085987.1	3524827	3525846	1	3329
NZ_CP085987.1	3525856	3526758	1	3330
NZ_CP085987.1	3526769	3527752	1	3331
NZ_CP085987.1	3527749	3528762	1	3332
NZ_CP085987.1	3528863	3530161	-1	3333
NZ_CP085987.1	3530804	3530911	1	3334
NZ_CP085987.1	3530993	3532672	-1	3335
NZ_CP085987.1	3532669	3532860	-1	3336
NZ_CP085987.1	3532857	3534416	-1	3337
NZ_CP085987.1	3534673	3534876	1	3338
NZ_CP085987.1	3534877	3535629	1	3339
NZ_CP085987.1	3535626	3538250	1	3340
NZ_CP085987.1	3538411	3540561	1	3341
NZ_CP085987.1	3540565	3541674	1	3342
NZ_CP085987.1	3541656	3545198	1	3343
NZ_CP085987.1	3545372	3547378	1	3344
NZ_CP085987.1	3547536	3548822	1	3345
NZ_CP085987.1	3549042	3550529	1	3346
NZ_CP085987.1	3550583	3551512	-1	3347
NZ_CP085987.1	3551741	3552508	1	3348
NZ_CP085987.1	3552618	3554678	1	3349
NZ_CP085987.1	3554718	3556040	-1	3350
NZ_CP085987.1	3556391	3557419	-1	3351
NZ_CP085987.1	3557492	3558391	-1	3352
NZ_CP085987.1	3559022	3559624	1	3353
NZ_CP085987.1	3559630	3559986	-1	3354
NZ_CP085987.1	3560267	3561856	1	3355
NZ_CP085987.1	3561869	3563518	-1	3356
NZ_CP085987.1	3563844	3564563	1	3357
NZ_CP085987.1	3564739	3565716	1	3358
NZ_CP085987.1	3565780	3566625	1	3359
NZ_CP085987.1	3566679	3567998	1	3360
NZ_CP085987.1	3568057	3569100	1	3361
NZ_CP085987.1	3569147	3570499	-1	3362
NZ_CP085987.1	3570604	3571446	-1	3363
NZ_CP085987.1	3571657	3572928	1	3364
NZ_CP085987.1	3573110	3575152	1	3365
NZ_CP085987.1	3575159	3575917	1	3366
NZ_CP085987.1	3576009	3577481	-1	3367
NZ_CP085987.1	3577806	3578240	-1	3368
NZ_CP085987.1	3578628	3578963	1	3369
NZ_CP085987.1	3579103	3580599	-1	3370
NZ_CP085987.1	3580830	3582026	1	3371
NZ_CP085987.1	3582332	3583399	1	3372
NZ_CP085987.1	3583396	3586137	1	3373
NZ_CP085987.1	3586137	3587261	1	3374
NZ_CP085987.1	3587351	3587788	-1	3375
NZ_CP085987.1	3587844	3588422	-1	3376
NZ_CP085987.1	3588474	3589523	-1	3377
NZ_CP085987.1	3589613	3590872	1	3378
NZ_CP085987.1	3590876	3591433	-1	3379
NZ_CP085987.1	3591506	3592171	-1	3380
NZ_CP085987.1	3592251	3592586	1	3381
NZ_CP085987.1	3592610	3594253	-1	3382
NZ_CP085987.1	3594453	3596651	-1	3383
NZ_CP085987.1	3596732	3597358	-1	3384
NZ_CP085987.1	3597500	3597871	1	3385
NZ_CP085987.1	3597893	3598162	-1	3386
NZ_CP085987.1	3598152	3598748	-1	3387
NZ_CP085987.1	3598874	3600349	1	3388
NZ_CP085987.1	3600352	3601020	1	3389
NZ_CP085987.1	3601013	3602068	1	3390
NZ_CP085987.1	3602314	3603168	1	3391
NZ_CP085987.1	3603496	3604593	1	3392
NZ_CP085987.1	3604788	3605171	-1	3393
NZ_CP085987.1	3605593	3606702	1	3394
NZ_CP085987.1	3606762	3607688	1	3395
NZ_CP085987.1	3607685	3608962	1	3396
NZ_CP085987.1	3608959	3609726	1	3397
NZ_CP085987.1	3609728	3610441	1	3398
NZ_CP085987.1	3610573	3610794	1	3399
NZ_CP085987.1	3610791	3611159	1	3400
NZ_CP085987.1	3611418	3612734	1	3401
NZ_CP085987.1	3612798	3613685	1	3402
NZ_CP085987.1	3613682	3614527	1	3403
NZ_CP085987.1	3614529	3615599	1	3404
NZ_CP085987.1	3615596	3616336	1	3405
NZ_CP085987.1	3616349	3616765	-1	3406
NZ_CP085987.1	3616891	3618633	1	3407
NZ_CP085987.1	3618678	3619712	-1	3408
NZ_CP085987.1	3619709	3620680	-1	3409
NZ_CP085987.1	3620734	3621495	-1	3410
NZ_CP085987.1	3621511	3622725	-1	3411
NZ_CP085987.1	3622990	3623478	-1	3412
NZ_CP085987.1	3623762	3623887	-1	3413
NZ_CP085987.1	3623946	3624983	1	3414
NZ_CP085987.1	3625107	3625802	1	3415
NZ_CP085987.1	3625932	3626927	1	3416
NZ_CP085987.1	3627066	3627599	1	3417
NZ_CP085987.1	3627596	3628936	1	3418
NZ_CP085987.1	3629360	3630466	1	3419
NZ_CP085987.1	3630813	3632999	1	3420
NZ_CP085987.1	3632996	3634972	1	3421
NZ_CP085987.1	3634987	3636282	1	3422
NZ_CP085987.1	3636282	3637715	1	3423
NZ_CP085987.1	3637735	3640182	1	3424
NZ_CP085987.1	3640360	3641115	1	3425
NZ_CP085987.1	3641159	3642064	-1	3426
NZ_CP085987.1	3642108	3643823	-1	3427
NZ_CP085987.1	3643820	3645154	-1	3428
NZ_CP085987.1	3645492	3646601	1	3429
NZ_CP085987.1	3646758	3648254	1	3430
NZ_CP085987.1	3648264	3648809	1	3431
NZ_CP085987.1	3648856	3650364	-1	3432
NZ_CP085987.1	3650563	3650889	1	3433
NZ_CP085987.1	3650965	3651795	1	3434
NZ_CP085987.1	3651889	3652647	1	3435
NZ_CP085987.1	3652644	3654227	-1	3436
NZ_CP085987.1	3654417	3655970	1	3437
NZ_CP085987.1	3656003	3656170	1	3438
NZ_CP085987.1	3656515	3657732	1	3439
NZ_CP085987.1	3657736	3658755	1	3440
NZ_CP085987.1	3658864	3659124	1	3441
NZ_CP085987.1	3659127	3659402	1	3442
NZ_CP085987.1	3659490	3662195	-1	3443
NZ_CP085987.1	3662789	3665182	1	3444
NZ_CP085987.1	3665192	3667270	1	3445
NZ_CP085987.1	3667389	3668705	-1	3446
NZ_CP085987.1	3669082	3669657	-1	3447
NZ_CP085987.1	3669716	3670399	-1	3448
NZ_CP085987.1	3670437	3671207	1	3449
NZ_CP085987.1	3671243	3672157	-1	3450
NZ_CP085987.1	3672392	3672628	-1	3451
NZ_CP085987.1	3672641	3674959	-1	3452
NZ_CP085987.1	3674978	3675205	-1	3453
NZ_CP085987.1	3675642	3677972	-1	3454
NZ_CP085987.1	3678071	3678544	-1	3455
NZ_CP085987.1	3678770	3679489	1	3456
NZ_CP085987.1	3679486	3680838	1	3457
NZ_CP085987.1	3680913	3682532	-1	3458
NZ_CP085987.1	3682912	3684621	1	3459
NZ_CP085987.1	3684731	3685609	-1	3460
NZ_CP085987.1	3685634	3686035	-1	3461
NZ_CP085987.1	3686046	3686714	-1	3462
NZ_CP085987.1	3686779	3688911	-1	3463
NZ_CP085987.1	3689201	3689797	1	3464
NZ_CP085987.1	3689893	3692445	-1	3465
NZ_CP085987.1	3692566	3693345	1	3466
NZ_CP085987.1	3693345	3693884	1	3467
NZ_CP085987.1	3693868	3694341	1	3468
NZ_CP085987.1	3694331	3694732	1	3469
NZ_CP085987.1	3694683	3695885	1	3470
NZ_CP085987.1	3696350	3696871	1	3471
NZ_CP085987.1	3696928	3698016	1	3472
NZ_CP085987.1	3698114	3699391	1	3473
NZ_CP085987.1	3699572	3700408	1	3474
NZ_CP085987.1	3700426	3701103	1	3475
NZ_CP085987.1	3701096	3701854	1	3476
NZ_CP085987.1	3701847	3702851	1	3477
NZ_CP085987.1	3702996	3703166	-1	3478
NZ_CP085987.1	3703248	3703523	1	3479
NZ_CP085987.1	3703480	3703938	1	3480
NZ_CP085987.1	3704070	3709949	-1	3481
NZ_CP085987.1	3710287	3711660	-1	3482
NZ_CP085987.1	3711672	3712481	-1	3483
NZ_CP085987.1	3712747	3713073	-1	3484
NZ_CP085987.1	3713070	3715613	-1	3485
NZ_CP085987.1	3715876	3717057	-1	3486
NZ_CP085987.1	3717334	3717906	1	3487
NZ_CP085987.1	3717910	3718182	1	3488
NZ_CP085987.1	3718172	3718774	1	3489
NZ_CP085987.1	3718806	3719369	1	3490
NZ_CP085987.1	3719455	3720672	1	3491
NZ_CP085987.1	3720715	3722802	-1	3492
NZ_CP085987.1	3722851	3723483	-1	3493
NZ_CP085987.1	3723791	3724195	1	3494
NZ_CP085987.1	3724291	3725160	-1	3495
NZ_CP085987.1	3725212	3725430	-1	3496
NZ_CP085987.1	3725427	3726449	-1	3497
NZ_CP085987.1	3726692	3727003	1	3498
NZ_CP085987.1	3727005	3727226	-1	3499
NZ_CP085987.1	3727389	3729296	-1	3500
NZ_CP085987.1	3729562	3730113	1	3501
NZ_CP085987.1	3730113	3731918	1	3502
NZ_CP085987.1	3731929	3732129	1	3503
NZ_CP085987.1	3732224	3732814	1	3504
NZ_CP085987.1	3733002	3733220	-1	3505
NZ_CP085987.1	3733440	3734258	1	3506
NZ_CP085987.1	3734536	3735258	1	3507
NZ_CP085987.1	3735258	3735644	1	3508
NZ_CP085987.1	3735644	3736000	1	3509
NZ_CP085987.1	3736008	3736295	1	3510
NZ_CP085987.1	3736421	3736795	1	3511
NZ_CP085987.1	3736891	3737361	1	3512
NZ_CP085987.1	3737458	3739572	1	3513
NZ_CP085987.1	3739644	3740828	1	3514
NZ_CP085987.1	3741013	3741207	1	3515
NZ_CP085987.1	3741280	3741756	1	3516
NZ_CP085987.1	3741753	3742220	-1	3517
NZ_CP085987.1	3742600	3742911	1	3518
NZ_CP085987.1	3742944	3743573	1	3519
NZ_CP085987.1	3743584	3744189	1	3520
NZ_CP085987.1	3744186	3744488	1	3521
NZ_CP085987.1	3744506	3745327	1	3522
NZ_CP085987.1	3745344	3745622	1	3523
NZ_CP085987.1	3745637	3745969	1	3524
NZ_CP085987.1	3745987	3746688	1	3525
NZ_CP085987.1	3746701	3747111	1	3526
NZ_CP085987.1	3747111	3747302	1	3527
NZ_CP085987.1	3747302	3747556	1	3528
NZ_CP085987.1	3747720	3748091	1	3529
NZ_CP085987.1	3748102	3748416	1	3530
NZ_CP085987.1	3748431	3748970	1	3531
NZ_CP085987.1	3748985	3749290	1	3532
NZ_CP085987.1	3749324	3749716	1	3533
NZ_CP085987.1	3749729	3750262	1	3534
NZ_CP085987.1	3750272	3750625	1	3535
NZ_CP085987.1	3750640	3751143	1	3536
NZ_CP085987.1	3751147	3751326	1	3537
NZ_CP085987.1	3751330	3751764	1	3538
NZ_CP085987.1	3751772	3753103	1	3539
